block_size,compression_ratio_actual,compression_ratio_target,has_bias,in_features,layer,method,module_type,name,out_features,params_original,params_structured,rank,relative_weight_error,terms
,8.044291485859643,8.0,False,1536,7,low_rank,up_proj,model.layers.7.mlp.up_proj,8960,13762560,1710848,163,0.8958781137113051,
16,16.0,8.0,False,1536,7,block_circulant,up_proj,model.layers.7.mlp.up_proj,8960,13762560,860160,0,0.9682555904572502,
64,8.0,8.0,False,1536,7,monarch_like,up_proj,model.layers.7.mlp.up_proj,8960,13762560,1720320,48,0.957944471432944,2
,16.187895212285458,16.0,False,1536,7,low_rank,up_proj,model.layers.7.mlp.up_proj,8960,13762560,850176,81,0.9455722044093238,
16,16.0,16.0,False,1536,7,block_circulant,up_proj,model.layers.7.mlp.up_proj,8960,13762560,860160,0,0.9682555904572502,
64,16.0,16.0,False,1536,7,monarch_like,up_proj,model.layers.7.mlp.up_proj,8960,13762560,860160,24,0.966261040642485,2
,2.0131061598951505,2.0,True,1536,7,low_rank,v_proj,model.layers.7.self_attn.v_proj,256,393216,195328,109,0.5957307390073848,
16,16.0,2.0,True,1536,7,block_circulant,v_proj,model.layers.7.self_attn.v_proj,256,393216,24576,0,0.9680784786271346,
64,6.0,2.0,True,1536,7,monarch_like,v_proj,model.layers.7.self_attn.v_proj,256,393216,65536,64,0.957588541912485,2
,4.063492063492063,4.0,True,1536,7,low_rank,v_proj,model.layers.7.self_attn.v_proj,256,393216,96768,54,0.797871164921274,
16,16.0,4.0,True,1536,7,block_circulant,v_proj,model.layers.7.self_attn.v_proj,256,393216,24576,0,0.9680784786271346,
64,6.0,4.0,True,1536,7,monarch_like,v_proj,model.layers.7.self_attn.v_proj,256,393216,65536,64,0.957588541912485,2
,8.126984126984127,8.0,True,1536,7,low_rank,v_proj,model.layers.7.self_attn.v_proj,256,393216,48384,27,0.8954688830385754,
16,16.0,8.0,True,1536,7,block_circulant,v_proj,model.layers.7.self_attn.v_proj,256,393216,24576,0,0.9680784786271346,
64,8.0,8.0,True,1536,7,monarch_like,v_proj,model.layers.7.self_attn.v_proj,256,393216,49152,48,0.958057145791686,2
,16.87912087912088,16.0,True,1536,7,low_rank,v_proj,model.layers.7.self_attn.v_proj,256,393216,23296,13,0.9470213273337666,
16,16.0,16.0,True,1536,7,block_circulant,v_proj,model.layers.7.self_attn.v_proj,256,393216,24576,0,0.9680784786271346,
64,16.0,16.0,True,1536,7,monarch_like,v_proj,model.layers.7.self_attn.v_proj,256,393216,24576,24,0.9661341657958937,2
,2.0018618506795756,2.0,False,8960,8,low_rank,down_proj,model.layers.8.mlp.down_proj,1536,13762560,6874880,655,0.5897335557122614,
16,16.0,2.0,False,8960,8,block_circulant,down_proj,model.layers.8.mlp.down_proj,1536,13762560,860160,0,0.9682264482031182,
64,35.0,2.0,False,8960,8,monarch_like,down_proj,model.layers.8.mlp.down_proj,1536,13762560,393216,64,0.9927602642627426,2
,4.009845603043186,4.0,False,8960,8,low_rank,down_proj,model.layers.8.mlp.down_proj,1536,13762560,3432192,327,0.772941371239667,
16,16.0,4.0,False,8960,8,block_circulant,down_proj,model.layers.8.mlp.down_proj,1536,13762560,860160,0,0.9682264482031182,
64,35.0,4.0,False,8960,8,monarch_like,down_proj,model.layers.8.mlp.down_proj,1536,13762560,393216,64,0.9927602642627426,2
,8.044291485859643,8.0,False,8960,8,low_rank,down_proj,model.layers.8.mlp.down_proj,1536,13762560,1710848,163,0.871956369639292,
16,16.0,8.0,False,8960,8,block_circulant,down_proj,model.layers.8.mlp.down_proj,1536,13762560,860160,0,0.9682264482031182,
64,35.0,8.0,False,8960,8,monarch_like,down_proj,model.layers.8.mlp.down_proj,1536,13762560,393216,64,0.9927602642627426,2
,16.187895212285458,16.0,False,8960,8,low_rank,down_proj,model.layers.8.mlp.down_proj,1536,13762560,850176,81,0.9272656823057638,
16,16.0,16.0,False,8960,8,block_circulant,down_proj,model.layers.8.mlp.down_proj,1536,13762560,860160,0,0.9682264482031182,
64,35.0,16.0,False,8960,8,monarch_like,down_proj,model.layers.8.mlp.down_proj,1536,13762560,393216,64,0.9927602642627426,2
,2.0018618506795756,2.0,False,1536,8,low_rank,gate_proj,model.layers.8.mlp.gate_proj,8960,13762560,6874880,655,0.5691392505025876,
16,16.0,2.0,False,1536,8,block_circulant,gate_proj,model.layers.8.mlp.gate_proj,8960,13762560,860160,0,0.9681646850467133,
64,6.0,2.0,False,1536,8,monarch_like,gate_proj,model.layers.8.mlp.gate_proj,8960,13762560,2293760,64,0.9575281902354973,2
,4.009845603043186,4.0,False,1536,8,low_rank,gate_proj,model.layers.8.mlp.gate_proj,8960,13762560,3432192,327,0.7532172355514244,
16,16.0,4.0,False,1536,8,block_circulant,gate_proj,model.layers.8.mlp.gate_proj,8960,13762560,860160,0,0.9681646850467133,
64,6.0,4.0,False,1536,8,monarch_like,gate_proj,model.layers.8.mlp.gate_proj,8960,13762560,2293760,64,0.9575281902354973,2
,8.044291485859643,8.0,False,1536,8,low_rank,gate_proj,model.layers.8.mlp.gate_proj,8960,13762560,1710848,163,0.8550618943853233,
16,16.0,8.0,False,1536,8,block_circulant,gate_proj,model.layers.8.mlp.gate_proj,8960,13762560,860160,0,0.9681646850467133,
64,8.0,8.0,False,1536,8,monarch_like,gate_proj,model.layers.8.mlp.gate_proj,8960,13762560,1720320,48,0.9580190529308498,2
,16.187895212285458,16.0,False,1536,8,low_rank,gate_proj,model.layers.8.mlp.gate_proj,8960,13762560,850176,81,0.9132238149867908,
16,16.0,16.0,False,1536,8,block_circulant,gate_proj,model.layers.8.mlp.gate_proj,8960,13762560,860160,0,0.9681646850467133,
64,16.0,16.0,False,1536,8,monarch_like,gate_proj,model.layers.8.mlp.gate_proj,8960,13762560,860160,24,0.9660020993427542,2
,2.0131061598951505,2.0,True,1536,8,low_rank,k_proj,model.layers.8.self_attn.k_proj,256,393216,195328,109,0.44384880906597185,
16,16.0,2.0,True,1536,8,block_circulant,k_proj,model.layers.8.self_attn.k_proj,256,393216,24576,0,0.9685870033679073,
64,6.0,2.0,True,1536,8,monarch_like,k_proj,model.layers.8.self_attn.k_proj,256,393216,65536,64,0.9579495233360061,2
,4.063492063492063,4.0,True,1536,8,low_rank,k_proj,model.layers.8.self_attn.k_proj,256,393216,96768,54,0.6710568851744987,
16,16.0,4.0,True,1536,8,block_circulant,k_proj,model.layers.8.self_attn.k_proj,256,393216,24576,0,0.9685870033679073,
64,6.0,4.0,True,1536,8,monarch_like,k_proj,model.layers.8.self_attn.k_proj,256,393216,65536,64,0.9579495233360061,2
,8.126984126984127,8.0,True,1536,8,low_rank,k_proj,model.layers.8.self_attn.k_proj,256,393216,48384,27,0.8013059443266688,
16,16.0,8.0,True,1536,8,block_circulant,k_proj,model.layers.8.self_attn.k_proj,256,393216,24576,0,0.9685870033679073,
64,8.0,8.0,True,1536,8,monarch_like,k_proj,model.layers.8.self_attn.k_proj,256,393216,49152,48,0.9582469043689583,2
,16.87912087912088,16.0,True,1536,8,low_rank,k_proj,model.layers.8.self_attn.k_proj,256,393216,23296,13,0.8887582935774166,
16,16.0,16.0,True,1536,8,block_circulant,k_proj,model.layers.8.self_attn.k_proj,256,393216,24576,0,0.9685870033679073,
64,16.0,16.0,True,1536,8,monarch_like,k_proj,model.layers.8.self_attn.k_proj,256,393216,24576,24,0.9644433449545569,2
,2.0,2.0,False,1536,8,low_rank,o_proj,model.layers.8.self_attn.o_proj,1536,2359296,1179648,384,0.5016064807571392,
16,16.0,2.0,False,1536,8,block_circulant,o_proj,model.layers.8.self_attn.o_proj,1536,2359296,147456,0,0.9683138752502521,
64,6.0,2.0,False,1536,8,monarch_like,o_proj,model.layers.8.self_attn.o_proj,1536,2359296,393216,64,0.9580131550273538,2
,4.0,4.0,False,1536,8,low_rank,o_proj,model.layers.8.self_attn.o_proj,1536,2359296,589824,192,0.7048421908076903,
16,16.0,4.0,False,1536,8,block_circulant,o_proj,model.layers.8.self_attn.o_proj,1536,2359296,147456,0,0.9683138752502521,
64,6.0,4.0,False,1536,8,monarch_like,o_proj,model.layers.8.self_attn.o_proj,1536,2359296,393216,64,0.9580131550273538,2
,8.0,8.0,False,1536,8,low_rank,o_proj,model.layers.8.self_attn.o_proj,1536,2359296,294912,96,0.8292954692370755,
16,16.0,8.0,False,1536,8,block_circulant,o_proj,model.layers.8.self_attn.o_proj,1536,2359296,147456,0,0.9683138752502521,
64,8.0,8.0,False,1536,8,monarch_like,o_proj,model.layers.8.self_attn.o_proj,1536,2359296,294912,48,0.9583704721836341,2
,16.0,16.0,False,1536,8,low_rank,o_proj,model.layers.8.self_attn.o_proj,1536,2359296,147456,48,0.9018608010046857,
16,16.0,16.0,False,1536,8,block_circulant,o_proj,model.layers.8.self_attn.o_proj,1536,2359296,147456,0,0.9683138752502521,
64,16.0,16.0,False,1536,8,monarch_like,o_proj,model.layers.8.self_attn.o_proj,1536,2359296,147456,24,0.9650751466778863,2
,2.0,2.0,True,1536,8,low_rank,q_proj,model.layers.8.self_attn.q_proj,1536,2359296,1179648,384,0.39781557690177943,
16,16.0,2.0,True,1536,8,block_circulant,q_proj,model.layers.8.self_attn.q_proj,1536,2359296,147456,0,0.9684548815639439,
64,6.0,2.0,True,1536,8,monarch_like,q_proj,model.layers.8.self_attn.q_proj,1536,2359296,393216,64,0.9576424880788316,2
,4.0,4.0,True,1536,8,low_rank,q_proj,model.layers.8.self_attn.q_proj,1536,2359296,589824,192,0.5851003773531992,
16,16.0,4.0,True,1536,8,block_circulant,q_proj,model.layers.8.self_attn.q_proj,1536,2359296,147456,0,0.9684548815639439,
64,6.0,4.0,True,1536,8,monarch_like,q_proj,model.layers.8.self_attn.q_proj,1536,2359296,393216,64,0.9576424880788316,2
,8.0,8.0,True,1536,8,low_rank,q_proj,model.layers.8.self_attn.q_proj,1536,2359296,294912,96,0.7277756620882024,
16,16.0,8.0,True,1536,8,block_circulant,q_proj,model.layers.8.self_attn.q_proj,1536,2359296,147456,0,0.9684548815639439,
64,8.0,8.0,True,1536,8,monarch_like,q_proj,model.layers.8.self_attn.q_proj,1536,2359296,294912,48,0.9578600779290958,2
,16.0,16.0,True,1536,8,low_rank,q_proj,model.layers.8.self_attn.q_proj,1536,2359296,147456,48,0.8309099918096455,
16,16.0,16.0,True,1536,8,block_circulant,q_proj,model.layers.8.self_attn.q_proj,1536,2359296,147456,0,0.9684548815639439,
64,16.0,16.0,True,1536,8,monarch_like,q_proj,model.layers.8.self_attn.q_proj,1536,2359296,147456,24,0.962575669688688,2
,2.0018618506795756,2.0,False,1536,8,low_rank,up_proj,model.layers.8.mlp.up_proj,8960,13762560,6874880,655,0.6143655895911606,
16,16.0,2.0,False,1536,8,block_circulant,up_proj,model.layers.8.mlp.up_proj,8960,13762560,860160,0,0.9681778644102866,
64,6.0,2.0,False,1536,8,monarch_like,up_proj,model.layers.8.mlp.up_proj,8960,13762560,2293760,64,0.9575082564711517,2
,4.009845603043186,4.0,False,1536,8,low_rank,up_proj,model.layers.8.mlp.up_proj,8960,13762560,3432192,327,0.7982353219169692,
16,16.0,4.0,False,1536,8,block_circulant,up_proj,model.layers.8.mlp.up_proj,8960,13762560,860160,0,0.9681778644102866,
64,6.0,4.0,False,1536,8,monarch_like,up_proj,model.layers.8.mlp.up_proj,8960,13762560,2293760,64,0.9575082564711517,2
,8.044291485859643,8.0,False,1536,8,low_rank,up_proj,model.layers.8.mlp.up_proj,8960,13762560,1710848,163,0.894264148479523,
16,16.0,8.0,False,1536,8,block_circulant,up_proj,model.layers.8.mlp.up_proj,8960,13762560,860160,0,0.9681778644102866,
64,8.0,8.0,False,1536,8,monarch_like,up_proj,model.layers.8.mlp.up_proj,8960,13762560,1720320,48,0.9580195493523712,2
,16.187895212285458,16.0,False,1536,8,low_rank,up_proj,model.layers.8.mlp.up_proj,8960,13762560,850176,81,0.9446741747992435,
16,16.0,16.0,False,1536,8,block_circulant,up_proj,model.layers.8.mlp.up_proj,8960,13762560,860160,0,0.9681778644102866,
64,16.0,16.0,False,1536,8,monarch_like,up_proj,model.layers.8.mlp.up_proj,8960,13762560,860160,24,0.9662987675576735,2
,2.0131061598951505,2.0,True,1536,8,low_rank,v_proj,model.layers.8.self_attn.v_proj,256,393216,195328,109,0.6286006502318842,
16,16.0,2.0,True,1536,8,block_circulant,v_proj,model.layers.8.self_attn.v_proj,256,393216,24576,0,0.9679178973396236,
64,6.0,2.0,True,1536,8,monarch_like,v_proj,model.layers.8.self_attn.v_proj,256,393216,65536,64,0.9570783601764116,2
,4.063492063492063,4.0,True,1536,8,low_rank,v_proj,model.layers.8.self_attn.v_proj,256,393216,96768,54,0.8103560827344586,
16,16.0,4.0,True,1536,8,block_circulant,v_proj,model.layers.8.self_attn.v_proj,256,393216,24576,0,0.9679178973396236,
64,6.0,4.0,True,1536,8,monarch_like,v_proj,model.layers.8.self_attn.v_proj,256,393216,65536,64,0.9570783601764116,2
,8.126984126984127,8.0,True,1536,8,low_rank,v_proj,model.layers.8.self_attn.v_proj,256,393216,48384,27,0.899919452645899,
16,16.0,8.0,True,1536,8,block_circulant,v_proj,model.layers.8.self_attn.v_proj,256,393216,24576,0,0.9679178973396236,
64,8.0,8.0,True,1536,8,monarch_like,v_proj,model.layers.8.self_attn.v_proj,256,393216,49152,48,0.9575404196895029,2
,16.87912087912088,16.0,True,1536,8,low_rank,v_proj,model.layers.8.self_attn.v_proj,256,393216,23296,13,0.948660254754575,
16,16.0,16.0,True,1536,8,block_circulant,v_proj,model.layers.8.self_attn.v_proj,256,393216,24576,0,0.9679178973396236,
64,16.0,16.0,True,1536,8,monarch_like,v_proj,model.layers.8.self_attn.v_proj,256,393216,24576,24,0.9657786740668264,2
,2.0018618506795756,2.0,False,8960,9,low_rank,down_proj,model.layers.9.mlp.down_proj,1536,13762560,6874880,655,0.5695455269769834,
16,16.0,2.0,False,8960,9,block_circulant,down_proj,model.layers.9.mlp.down_proj,1536,13762560,860160,0,0.96818772066438,
64,35.0,2.0,False,8960,9,monarch_like,down_proj,model.layers.9.mlp.down_proj,1536,13762560,393216,64,0.9928147669148624,2
,4.009845603043186,4.0,False,8960,9,low_rank,down_proj,model.layers.9.mlp.down_proj,1536,13762560,3432192,327,0.7537715277481138,
16,16.0,4.0,False,8960,9,block_circulant,down_proj,model.layers.9.mlp.down_proj,1536,13762560,860160,0,0.96818772066438,
64,35.0,4.0,False,8960,9,monarch_like,down_proj,model.layers.9.mlp.down_proj,1536,13762560,393216,64,0.9928147669148624,2
,8.044291485859643,8.0,False,8960,9,low_rank,down_proj,model.layers.9.mlp.down_proj,1536,13762560,1710848,163,0.8572933091652741,
16,16.0,8.0,False,8960,9,block_circulant,down_proj,model.layers.9.mlp.down_proj,1536,13762560,860160,0,0.96818772066438,
64,35.0,8.0,False,8960,9,monarch_like,down_proj,model.layers.9.mlp.down_proj,1536,13762560,393216,64,0.9928147669148624,2
,16.187895212285458,16.0,False,8960,9,low_rank,down_proj,model.layers.9.mlp.down_proj,1536,13762560,850176,81,0.9172455855377591,
16,16.0,16.0,False,8960,9,block_circulant,down_proj,model.layers.9.mlp.down_proj,1536,13762560,860160,0,0.96818772066438,
64,35.0,16.0,False,8960,9,monarch_like,down_proj,model.layers.9.mlp.down_proj,1536,13762560,393216,64,0.9928147669148624,2
,2.0018618506795756,2.0,False,1536,9,low_rank,gate_proj,model.layers.9.mlp.gate_proj,8960,13762560,6874880,655,0.569419599495204,
16,16.0,2.0,False,1536,9,block_circulant,gate_proj,model.layers.9.mlp.gate_proj,8960,13762560,860160,0,0.968186571114672,
64,6.0,2.0,False,1536,9,monarch_like,gate_proj,model.layers.9.mlp.gate_proj,8960,13762560,2293760,64,0.95744672826489,2
,4.009845603043186,4.0,False,1536,9,low_rank,gate_proj,model.layers.9.mlp.gate_proj,8960,13762560,3432192,327,0.7528535717573392,
16,16.0,4.0,False,1536,9,block_circulant,gate_proj,model.layers.9.mlp.gate_proj,8960,13762560,860160,0,0.968186571114672,
64,6.0,4.0,False,1536,9,monarch_like,gate_proj,model.layers.9.mlp.gate_proj,8960,13762560,2293760,64,0.95744672826489,2
,8.044291485859643,8.0,False,1536,9,low_rank,gate_proj,model.layers.9.mlp.gate_proj,8960,13762560,1710848,163,0.8549252467991741,
16,16.0,8.0,False,1536,9,block_circulant,gate_proj,model.layers.9.mlp.gate_proj,8960,13762560,860160,0,0.968186571114672,
64,8.0,8.0,False,1536,9,monarch_like,gate_proj,model.layers.9.mlp.gate_proj,8960,13762560,1720320,48,0.9579488723907015,2
,16.187895212285458,16.0,False,1536,9,low_rank,gate_proj,model.layers.9.mlp.gate_proj,8960,13762560,850176,81,0.9133860789098955,
16,16.0,16.0,False,1536,9,block_circulant,gate_proj,model.layers.9.mlp.gate_proj,8960,13762560,860160,0,0.968186571114672,
64,16.0,16.0,False,1536,9,monarch_like,gate_proj,model.layers.9.mlp.gate_proj,8960,13762560,860160,24,0.9660103213949848,2
,2.0131061598951505,2.0,True,1536,9,low_rank,k_proj,model.layers.9.self_attn.k_proj,256,393216,195328,109,0.4767097978453234,
16,16.0,2.0,True,1536,9,block_circulant,k_proj,model.layers.9.self_attn.k_proj,256,393216,24576,0,0.9682301255994088,
64,6.0,2.0,True,1536,9,monarch_like,k_proj,model.layers.9.self_attn.k_proj,256,393216,65536,64,0.9576861808171862,2
,4.063492063492063,4.0,True,1536,9,low_rank,k_proj,model.layers.9.self_attn.k_proj,256,393216,96768,54,0.723197359606959,
16,16.0,4.0,True,1536,9,block_circulant,k_proj,model.layers.9.self_attn.k_proj,256,393216,24576,0,0.9682301255994088,
64,6.0,4.0,True,1536,9,monarch_like,k_proj,model.layers.9.self_attn.k_proj,256,393216,65536,64,0.9576861808171862,2
,8.126984126984127,8.0,True,1536,9,low_rank,k_proj,model.layers.9.self_attn.k_proj,256,393216,48384,27,0.8539288695607845,
16,16.0,8.0,True,1536,9,block_circulant,k_proj,model.layers.9.self_attn.k_proj,256,393216,24576,0,0.9682301255994088,
64,8.0,8.0,True,1536,9,monarch_like,k_proj,model.layers.9.self_attn.k_proj,256,393216,49152,48,0.9579748525229711,2
,16.87912087912088,16.0,True,1536,9,low_rank,k_proj,model.layers.9.self_attn.k_proj,256,393216,23296,13,0.9243487348761246,
16,16.0,16.0,True,1536,9,block_circulant,k_proj,model.layers.9.self_attn.k_proj,256,393216,24576,0,0.9682301255994088,
64,16.0,16.0,True,1536,9,monarch_like,k_proj,model.layers.9.self_attn.k_proj,256,393216,24576,24,0.9642536210762578,2
,2.0,2.0,False,1536,9,low_rank,o_proj,model.layers.9.self_attn.o_proj,1536,2359296,1179648,384,0.4911117786689758,
16,16.0,2.0,False,1536,9,block_circulant,o_proj,model.layers.9.self_attn.o_proj,1536,2359296,147456,0,0.968565925661637,
64,6.0,2.0,False,1536,9,monarch_like,o_proj,model.layers.9.self_attn.o_proj,1536,2359296,393216,64,0.9544996730085635,2
,4.0,4.0,False,1536,9,low_rank,o_proj,model.layers.9.self_attn.o_proj,1536,2359296,589824,192,0.6906777195892772,
16,16.0,4.0,False,1536,9,block_circulant,o_proj,model.layers.9.self_attn.o_proj,1536,2359296,147456,0,0.968565925661637,
64,6.0,4.0,False,1536,9,monarch_like,o_proj,model.layers.9.self_attn.o_proj,1536,2359296,393216,64,0.9544996730085635,2
,8.0,8.0,False,1536,9,low_rank,o_proj,model.layers.9.self_attn.o_proj,1536,2359296,294912,96,0.814759712469412,
16,16.0,8.0,False,1536,9,block_circulant,o_proj,model.layers.9.self_attn.o_proj,1536,2359296,147456,0,0.968565925661637,
64,8.0,8.0,False,1536,9,monarch_like,o_proj,model.layers.9.self_attn.o_proj,1536,2359296,294912,48,0.9548946673728366,2
,16.0,16.0,False,1536,9,low_rank,o_proj,model.layers.9.self_attn.o_proj,1536,2359296,147456,48,0.887036865548949,
16,16.0,16.0,False,1536,9,block_circulant,o_proj,model.layers.9.self_attn.o_proj,1536,2359296,147456,0,0.968565925661637,
64,16.0,16.0,False,1536,9,monarch_like,o_proj,model.layers.9.self_attn.o_proj,1536,2359296,147456,24,0.9623605018003465,2
,2.0,2.0,True,1536,9,low_rank,q_proj,model.layers.9.self_attn.q_proj,1536,2359296,1179648,384,0.3973645537612483,
16,16.0,2.0,True,1536,9,block_circulant,q_proj,model.layers.9.self_attn.q_proj,1536,2359296,147456,0,0.9680872760563217,
64,6.0,2.0,True,1536,9,monarch_like,q_proj,model.layers.9.self_attn.q_proj,1536,2359296,393216,64,0.9577555902174296,2
,4.0,4.0,True,1536,9,low_rank,q_proj,model.layers.9.self_attn.q_proj,1536,2359296,589824,192,0.5885999986158434,
16,16.0,4.0,True,1536,9,block_circulant,q_proj,model.layers.9.self_attn.q_proj,1536,2359296,147456,0,0.9680872760563217,
64,6.0,4.0,True,1536,9,monarch_like,q_proj,model.layers.9.self_attn.q_proj,1536,2359296,393216,64,0.9577555902174296,2
,8.0,8.0,True,1536,9,low_rank,q_proj,model.layers.9.self_attn.q_proj,1536,2359296,294912,96,0.7367676816995278,
16,16.0,8.0,True,1536,9,block_circulant,q_proj,model.layers.9.self_attn.q_proj,1536,2359296,147456,0,0.9680872760563217,
64,8.0,8.0,True,1536,9,monarch_like,q_proj,model.layers.9.self_attn.q_proj,1536,2359296,294912,48,0.9580370585703141,2
,16.0,16.0,True,1536,9,low_rank,q_proj,model.layers.9.self_attn.q_proj,1536,2359296,147456,48,0.8514951270865624,
16,16.0,16.0,True,1536,9,block_circulant,q_proj,model.layers.9.self_attn.q_proj,1536,2359296,147456,0,0.9680872760563217,
64,16.0,16.0,True,1536,9,monarch_like,q_proj,model.layers.9.self_attn.q_proj,1536,2359296,147456,24,0.9641418893722725,2
,2.0018618506795756,2.0,False,1536,9,low_rank,up_proj,model.layers.9.mlp.up_proj,8960,13762560,6874880,655,0.604460883237887,
16,16.0,2.0,False,1536,9,block_circulant,up_proj,model.layers.9.mlp.up_proj,8960,13762560,860160,0,0.9682252205331351,
64,6.0,2.0,False,1536,9,monarch_like,up_proj,model.layers.9.mlp.up_proj,8960,13762560,2293760,64,0.957341964774577,2
